id,post_ort,post_nummer,post_nummer_count,post_nummer_link,created_at,updated_at
1908,Göteborg,414 78,1410,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Centrum/G%C3%B6teborg-41478,,
1909,Göteborg,414 79,1437,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Centrum/G%C3%B6teborg-41479,,
1910,Göteborg,414 80,1247,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Centrum/G%C3%B6teborg-41480,,
1911,Göteborg,414 81,1573,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Centrum/G%C3%B6teborg-41481,,
1912,Göteborg,414 82,1374,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Centrum/G%C3%B6teborg-41482,,
1913,Göteborg,414 83,954,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Centrum/G%C3%B6teborg-41483,,
1914,Göteborg,414 84,749,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Centrum/G%C3%B6teborg-41484,,
1915,Göteborg,414 85,1034,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Centrum/G%C3%B6teborg-41485,,
1916,Mölndal,431 68,1289,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43168,,
1917,Mölndal,431 69,1567,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43169,,
1918,Göteborg,417 01,750,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41701,,
1919,Göteborg,417 02,1044,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41702,,
1920,Göteborg,417 03,611,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41703,,
1921,Göteborg,417 04,901,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41704,,
1922,Göteborg,417 05,120,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41705,,
1923,Göteborg,417 06,828,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41706,,
1924,Göteborg,417 07,55,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41707,,
1925,Göteborg,417 08,918,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41708,,
1926,Göteborg,417 09,914,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41709,,
1927,Göteborg,417 10,803,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41710,,
1928,Göteborg,417 11,1063,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41711,,
1929,Göteborg,417 12,760,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41712,,
1930,Göteborg,417 13,993,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41713,,
1931,Göteborg,417 14,935,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41714,,
1932,Göteborg,417 15,775,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41715,,
1933,Göteborg,417 16,1262,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41716,,
1934,Göteborg,417 17,824,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41717,,
1935,Göteborg,417 18,842,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41718,,
1936,Göteborg,417 20,845,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41720,,
1937,Göteborg,417 21,1787,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41721,,
1938,Göteborg,417 22,884,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41722,,
1939,Göteborg,417 23,1156,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41723,,
1940,Göteborg,417 24,985,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41724,,
1941,Göteborg,417 25,873,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41725,,
1942,Göteborg,417 26,776,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41726,,
1943,Göteborg,417 27,1461,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41727,,
1944,Göteborg,417 28,1289,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41728,,
1945,Göteborg,417 29,1182,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41729,,
1946,Göteborg,417 30,439,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41730,,
1947,Göteborg,417 39,899,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41739,,
1948,Göteborg,417 40,586,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41740,,
1949,Göteborg,417 41,1027,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41741,,
1950,Göteborg,417 42,1328,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41742,,
1951,Göteborg,417 43,1332,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41743,,
1952,Göteborg,417 44,953,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41744,,
1953,Göteborg,417 45,1037,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41745,,
1954,Göteborg,417 46,1155,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41746,,
1955,Göteborg,417 47,1574,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41747,,
1956,Göteborg,417 48,1206,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41748,,
1957,Göteborg,417 49,1089,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41749,,
1958,Göteborg,417 51,762,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41751,,
1959,Göteborg,417 52,248,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41752,,
1960,Göteborg,417 53,985,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41753,,
1961,Göteborg,417 55,326,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41755,,
1962,Göteborg,417 56,814,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41756,,
1963,Göteborg,417 57,1211,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41757,,
1964,Göteborg,417 58,1090,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41758,,
1965,Göteborg,417 60,1120,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41760,,
1966,Göteborg,417 61,1051,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41761,,
1967,Göteborg,417 62,1433,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41762,,
1968,Göteborg,417 63,933,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41763,,
1969,Göteborg,417 64,967,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41764,,
1970,Göteborg,417 65,839,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41765,,
1971,Göteborg,417 66,673,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41766,,
1972,Göteborg,417 67,986,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41767,,
1973,Göteborg,417 68,680,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41768,,
1974,Göteborg,417 69,2,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41769,,
1975,Göteborg,417 79,671,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41779,,
1976,Göteborg,418 30,1646,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41830,,
1977,Göteborg,418 31,1161,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41831,,
1978,Göteborg,418 32,1821,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41832,,
1979,Göteborg,418 33,1973,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41833,,
1980,Göteborg,418 34,30,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41834,,
1981,Göteborg,418 35,1509,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41835,,
1982,Göteborg,418 36,1679,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41836,,
1983,Göteborg,418 37,1182,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41837,,
1984,Göteborg,418 38,1744,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41838,,
1985,Göteborg,418 39,1033,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41839,,
1986,Göteborg,418 40,1641,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41840,,
1987,Göteborg,418 41,1740,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41841,,
1988,Göteborg,418 42,1504,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41842,,
1989,Göteborg,418 43,1125,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41843,,
1990,Göteborg,418 70,2430,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41870,,
1991,Göteborg,418 71,1793,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41871,,
1992,Göteborg,418 72,1388,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41872,,
1993,Göteborg,418 73,1569,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41873,,
1994,Göteborg,418 74,921,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41874,,
1995,Göteborg,418 75,1112,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41875,,
1996,Göteborg,418 76,1416,https://www.ratsit.se/personer/G%C3%B6teborgs-kommun-Hisingen/G%C3%B6teborg-41876,,
